,Unnamed: 0,Country Name,total_cases,total_deaths,continent,population,Year,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],"People using at least basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","People using at least basic drinking water services, urban (% of urban population) [SH.H2O.BASW.UR.ZS]",People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],"People using at least basic sanitation services, rural (% of rural population) [SH.STA.BASS.RU.ZS]","People using at least basic sanitation services, urban  (% of urban population) [SH.STA.BASS.UR.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Time,Time Code,"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]","External health expenditure per capita, PPP (current international $) [SH.XPD.EHEX.PP.CD]",External health expenditure per capita (current US$) [SH.XPD.EHEX.PC.CD],Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],2 weeks,4 weeks,+8 weeks
0,0,Afghanistan,1,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
1,1,Afghanistan,1,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
2,2,Afghanistan,1,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
3,3,Afghanistan,1,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
4,4,Afghanistan,1,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
5,5,Afghanistan,1,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
6,6,Afghanistan,1,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
7,7,Afghanistan,4,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
8,8,Afghanistan,7,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
9,9,Afghanistan,10,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
10,10,Afghanistan,16,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
11,11,Afghanistan,21,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
12,12,Afghanistan,22,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
13,13,Afghanistan,22,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
14,14,Afghanistan,22,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
15,15,Afghanistan,24,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
16,16,Afghanistan,24,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
17,17,Afghanistan,34,0,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
18,18,Afghanistan,40,1,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
19,19,Afghanistan,42,1,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
20,20,Afghanistan,75,1,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
21,21,Afghanistan,75,1,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
22,22,Afghanistan,91,2,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
23,23,Afghanistan,106,3,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
24,24,Afghanistan,114,4,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
25,25,Afghanistan,141,4,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
26,26,Afghanistan,166,4,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
27,27,Afghanistan,192,4,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
28,28,Afghanistan,235,4,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
29,29,Afghanistan,235,4,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
30,30,Afghanistan,270,5,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
31,31,Afghanistan,299,7,Asia,38928341,2020,50.5,57.24876048,162.78115818,8.6,64.13,13952821.0,43.01972,65.42055,-314602.0,67.0646234205214,57.321292117985294,95.90874286310249,43.41761001455111,37.05230367113771,62.2614377318993,74.505,102.3105,53.79764,9.68642,0.2,25.495,2018.0,YR2018,79.3193832521676,11.777193844318399,0.6001444067806011,2.31911558657885,5.09581863880157,3.4204487800598105,8.872551918029789,75.4840493202209,50.666896820068395,132.75045776367202,33.1076469421387,13.0353107452393,56.937760009803,652860.0,,42.33119836236821,4011770.0,4.75827282360713,84.07765607577471,466.0790814421569,32.271170264607704,125.41,True,True,False
32,32,Albania,2,0,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,2018.0,YR2018,25.7688232292839,,4.27755378186703,14.678896963596301,,190.114562988281,542.301696777344,,,,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,True,False
33,33,Albania,6,0,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,2018.0,YR2018,25.7688232292839,,4.27755378186703,14.678896963596301,,190.114562988281,542.301696777344,,,,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,True,False
34,34,Albania,10,0,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,2018.0,YR2018,25.7688232292839,,4.27755378186703,14.678896963596301,,190.114562988281,542.301696777344,,,,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,True,False
35,35,Albania,11,1,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,2018.0,YR2018,25.7688232292839,,4.27755378186703,14.678896963596301,,190.114562988281,542.301696777344,,,,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,True,False
36,36,Albania,23,1,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,2018.0,YR2018,25.7688232292839,,4.27755378186703,14.678896963596301,,190.114562988281,542.301696777344,,,,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,True,False
37,37,Albania,33,1,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,2018.0,YR2018,25.7688232292839,,4.27755378186703,14.678896963596301,,190.114562988281,542.301696777344,,,,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,True,False
38,38,Albania,38,1,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,2018.0,YR2018,25.7688232292839,,4.27755378186703,14.678896963596301,,190.114562988281,542.301696777344,,,,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,True,False
