,Country Name,total_cases,total_deaths,continent,population,Year,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],"People using at least basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","People using at least basic drinking water services, urban (% of urban population) [SH.H2O.BASW.UR.ZS]",People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],"People using at least basic sanitation services, rural (% of rural population) [SH.STA.BASS.RU.ZS]","People using at least basic sanitation services, urban  (% of urban population) [SH.STA.BASS.UR.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Time Code,"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]","External health expenditure per capita, PPP (current international $) [SH.XPD.EHEX.PP.CD]",External health expenditure per capita (current US$) [SH.XPD.EHEX.PC.CD],Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],2week,3week,4week,5week,6week
0,Albania,89,2,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
1,Albania,100,4,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
2,Albania,123,5,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
3,Albania,146,5,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
4,Albania,174,6,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
5,Albania,186,9,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
6,Albania,197,10,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
7,Albania,212,10,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
8,Albania,223,12,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
9,Albania,243,15,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
10,Albania,259,15,Europe,2877800,2020,99.8,271.54304258,759.66698419,4.5,78.333,1322907.0,98.14115,99.33,-69998.0,91.0392276676191,89.8751738843797,91.8354213951976,97.7183683821447,96.8855326639473,98.28801437658207,39.681,106.9934,95.43233000000001,54.961330000000004,7.5,60.318999999999996,YR2018,25.7688232292839,4.74810488522053,4.27755378186703,14.678896963596301,50.0214636325836,190.114562988281,542.301696777344,49.0094244480133,139.229064941406,364.423217773438,3.0242760181427,1.0602196455001802,104.61226277372299,27400.0,1689.403809,27.50639253798069,475577.0,20.0412141646094,45.810037393893396,4105.150514921889,13.5461104875721,150.93,True,False,False,False,False
