,Country Name,total_cases,total_deaths,continent,population,Year,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],"People using at least basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","People using at least basic drinking water services, urban (% of urban population) [SH.H2O.BASW.UR.ZS]",People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],"People using at least basic sanitation services, rural (% of rural population) [SH.STA.BASS.RU.ZS]","People using at least basic sanitation services, urban  (% of urban population) [SH.STA.BASS.UR.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Time Code,"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]","External health expenditure per capita, PPP (current international $) [SH.XPD.EHEX.PP.CD]",External health expenditure per capita (current US$) [SH.XPD.EHEX.PC.CD],Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],2week,3week,4week,5week,6week
342,China,80,2,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
343,China,216,3,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
344,China,235,3,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
345,China,386,6,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
346,China,526,17,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
347,China,623,17,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
348,China,882,26,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
349,China,1323,41,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
350,China,1988,56,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
351,China,2775,81,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True,True,True
